sample_id,state,latitude,longitude,rainfall_mm,rainfall_24h,rainfall_7d,soil_moisture,slope_degree,elevation_m,distance_to_fault_km,historical_events_count,distance_to_drainage_m,probability,landslide_occurred
NER_01526,Assam (Barak/Dima Hasao),26.15608,93.52469,8.52,27.24,382.45,92.76,21.3,885.3,13.36,2,1095.8,0.4251,0
NER_01527,Assam (Barak/Dima Hasao),25.40862,93.54103,39.81,67.89,494.38,98.0,22.51,551.9,6.95,1,122.9,0.9653,1
NER_01528,Tripura (Jampui Hills),23.89599,92.37291,0.71,21.19,48.08,29.29,12.88,919.6,11.83,5,1271.6,0.0014,0
NER_01529,Meghalaya,25.6073,90.29183,6.29,15.09,28.74,24.66,24.37,1142.3,2.22,0,425.1,0.0015,0
NER_01530,Assam (Barak/Dima Hasao),25.20473,92.55589,4.94,22.39,27.61,40.78,37.77,150.0,3.11,2,422.5,0.025,0
NER_01531,Manipur,24.63466,94.6532,3.15,45.75,384.45,97.48,17.81,664.1,2.03,1,103.2,0.8226,1
NER_01532,Assam (Barak/Dima Hasao),25.66359,92.81913,7.12,15.12,31.52,20.32,31.65,894.3,2.78,0,88.1,0.0033,0
NER_01533,Arunachal Pradesh,28.95963,96.67211,4.87,8.09,34.1,22.43,31.65,2450.6,3.35,4,14.8,0.0133,0
NER_01534,Mizoram,22.22322,92.20454,6.23,10.81,37.53,51.98,36.28,1548.8,33.43,0,42.0,0.0063,0
NER_01535,Tripura (Jampui Hills),23.96686,91.92225,51.05,82.22,327.38,89.05,6.21,1342.8,5.65,5,774.9,0.7404,1
NER_01536,Mizoram,23.35213,92.26283,45.68,156.79,224.96,66.37,28.28,1273.4,7.62,0,175.0,0.8571,1
NER_01537,Sikkim,27.1455,88.44645,32.17,117.02,209.0,70.92,25.71,2774.1,4.56,3,114.3,0.8598,1
NER_01538,Assam (Barak/Dima Hasao),25.96257,92.51931,48.8,193.62,648.35,98.0,37.65,905.8,1.69,1,1005.9,0.9997,1
NER_01539,Nagaland,26.23262,93.80781,41.67,188.27,523.99,98.0,14.15,1023.4,1.87,1,61.3,0.9986,1
NER_01540,Nagaland,26.7158,94.4365,47.94,85.87,256.99,68.48,45.75,1752.6,9.8,1,222.5,0.8682,1
NER_01541,Assam (Barak/Dima Hasao),25.88511,93.11113,33.04,37.69,391.06,94.53,14.73,794.5,2.01,1,559.2,0.6001,0
NER_01542,Meghalaya,25.69448,92.53069,4.56,4.56,27.03,54.57,28.44,1689.6,21.6,0,10.0,0.0051,0
NER_01543,Manipur,25.52828,94.46992,5.72,15.92,20.46,46.13,41.81,991.5,2.9,1,47.4,0.0399,0
NER_01544,Meghalaya,25.86252,92.12305,28.01,28.01,353.78,86.22,12.56,1255.6,1.1,1,257.5,0.3979,1
NER_01545,Meghalaya,25.9887,90.39979,16.36,135.71,557.14,98.0,40.64,1312.7,3.7,0,344.2,0.999,1
NER_01546,Arunachal Pradesh,28.04594,95.62019,15.83,15.83,325.24,86.87,33.69,2237.3,12.75,0,283.5,0.478,1
NER_01547,Sikkim,27.63132,88.12664,52.41,116.16,374.12,92.43,45.44,2550.1,0.2,1,110.1,0.9962,1
NER_01548,Assam (Barak/Dima Hasao),25.25146,93.55225,16.29,16.29,69.82,48.78,17.39,1112.3,0.84,5,73.5,0.0391,0
NER_01549,Manipur,24.35322,93.10348,29.15,83.07,143.99,64.41,41.49,1454.1,2.36,0,48.1,0.6008,0
NER_01550,Nagaland,25.20889,94.82318,26.91,67.51,240.74,75.64,38.01,1267.4,4.17,1,138.7,0.7845,1
NER_01551,Mizoram,22.96134,92.2547,19.64,54.01,442.8,91.81,30.85,675.7,2.49,4,179.7,0.9827,1
NER_01552,Mizoram,21.97903,92.93046,3.81,15.95,49.42,36.97,40.39,724.4,1.91,2,10.0,0.0441,0
NER_01553,Tripura (Jampui Hills),23.63493,91.96364,26.59,82.24,523.7,98.0,31.43,568.1,0.93,1,235.0,0.9925,1
NER_01554,Tripura (Jampui Hills),23.79916,92.10566,19.24,19.24,200.79,68.43,32.26,1119.1,5.52,2,63.0,0.2884,0
NER_01555,Sikkim,27.15439,88.88433,2.83,20.04,58.17,38.57,52.3,2204.4,2.31,0,513.8,0.0427,0
NER_01556,Manipur,24.43103,93.50466,26.97,182.42,511.67,98.0,28.92,1036.8,1.7,0,10.4,0.9993,1
NER_01557,Meghalaya,25.69068,90.00008,8.84,127.69,497.27,98.0,29.97,1927.9,40.2,2,319.7,0.9863,1
NER_01558,Assam (Barak/Dima Hasao),25.77486,93.62837,2.88,10.73,44.21,39.2,22.06,1262.9,1.39,2,62.0,0.0086,0
NER_01559,Nagaland,25.49834,94.09798,4.72,9.6,10.91,43.0,14.5,1611.8,1.88,3,146.5,0.005,0
NER_01560,Meghalaya,25.43438,92.74518,21.18,48.0,249.67,72.64,13.28,1243.3,11.56,1,173.6,0.1411,0
NER_01561,Sikkim,28.02692,88.83507,10.03,227.81,269.95,82.92,44.58,2240.2,1.25,2,31.7,0.9995,1
NER_01562,Tripura (Jampui Hills),24.17931,92.14393,3.58,17.86,37.66,43.49,36.05,763.8,11.51,1,434.2,0.0116,0
NER_01563,Tripura (Jampui Hills),24.48443,92.14855,48.56,133.09,608.06,98.0,19.0,453.5,12.53,1,94.2,0.9965,1
NER_01564,Tripura (Jampui Hills),24.24895,92.07766,39.75,129.73,433.57,98.0,16.51,1083.9,3.09,2,204.0,0.9882,1
NER_01565,Assam (Barak/Dima Hasao),25.95748,92.79414,1.21,17.13,23.92,40.78,23.08,1227.2,4.23,1,493.8,0.0038,0
NER_01566,Manipur,24.01758,94.13687,2.49,2.49,55.7,38.9,26.94,1017.3,15.16,2,198.1,0.0052,0
NER_01567,Meghalaya,25.55967,90.20145,0.95,24.14,2.2,35.91,36.67,859.8,5.36,4,122.8,0.0379,0
NER_01568,Tripura (Jampui Hills),24.27934,92.15369,18.1,224.18,450.68,98.0,27.06,999.2,17.91,0,589.2,0.9982,1
NER_01569,Arunachal Pradesh,26.63272,94.44498,3.57,4.78,21.26,48.01,30.29,2065.1,15.86,3,500.7,0.0082,0
NER_01570,Meghalaya,25.78935,92.31959,7.24,19.19,26.4,32.51,35.07,950.9,0.84,0,250.0,0.008,0
NER_01571,Tripura (Jampui Hills),24.11787,92.2053,53.51,129.55,253.7,69.43,5.0,567.1,9.93,0,11.4,0.3919,1
NER_01572,Nagaland,26.79798,95.10685,4.29,21.27,11.91,35.54,26.87,993.6,11.17,4,951.7,0.0048,0
NER_01573,Assam (Barak/Dima Hasao),25.94679,93.58702,9.53,135.99,559.16,98.0,12.08,356.2,6.99,1,515.3,0.9885,1
NER_01574,Nagaland,25.84289,94.27352,6.85,20.49,25.4,53.38,29.15,1407.9,6.84,0,616.2,0.0073,0
NER_01575,Meghalaya,25.48881,92.6129,26.01,146.02,400.21,89.3,56.54,1053.5,11.36,1,58.4,0.9991,1
NER_01576,Manipur,25.05884,93.42034,34.96,34.96,316.61,79.22,5.05,1042.0,11.9,0,10.0,0.1095,0
NER_01577,Mizoram,22.48926,92.5601,22.62,70.67,295.46,91.48,19.02,308.1,3.73,1,246.4,0.7257,0
NER_01578,Mizoram,22.67972,93.15365,6.36,95.27,252.81,72.58,38.06,683.6,3.94,2,105.9,0.9186,0
NER_01579,Meghalaya,25.48223,91.12586,51.97,139.16,459.65,98.0,26.91,895.6,18.23,0,273.0,0.9872,1
NER_01580,Meghalaya,25.30513,92.08962,44.98,141.55,483.85,98.0,39.0,894.3,3.91,4,305.4,0.9995,1
NER_01581,Manipur,24.81843,93.51951,51.44,206.87,393.41,89.39,42.28,906.1,1.8,4,417.7,0.9997,1
NER_01582,Assam (Barak/Dima Hasao),25.78991,92.76203,6.13,108.48,334.46,87.91,18.56,658.1,3.79,1,228.9,0.8981,1
NER_01583,Mizoram,22.6225,93.17357,0.32,6.72,35.3,51.49,36.0,1389.5,15.13,0,284.9,0.009,0
NER_01584,Tripura (Jampui Hills),24.47195,92.13224,18.13,31.24,128.61,56.78,17.72,958.8,7.68,0,160.8,0.0185,0
NER_01585,Meghalaya,25.34691,89.88071,9.43,96.11,522.87,98.0,35.47,1657.5,15.63,0,90.6,0.9916,1
NER_01586,Assam (Barak/Dima Hasao),25.14487,93.55225,20.87,216.07,531.23,98.0,8.63,642.1,7.03,2,332.1,0.9988,1
NER_01587,Manipur,24.72334,93.78961,4.38,24.22,55.15,20.09,32.16,848.3,0.78,2,10.0,0.0131,0
NER_01588,Arunachal Pradesh,27.52983,95.87164,1.13,21.88,23.96,38.67,58.84,2499.6,12.18,0,85.1,0.061,0
NER_01589,Sikkim,27.33076,88.67953,4.64,9.34,28.93,26.93,41.21,2160.2,20.74,0,328.5,0.0029,0
NER_01590,Meghalaya,25.33464,92.145,0.2,0.2,0.84,28.54,21.52,1525.9,7.13,0,16.4,0.001,0
NER_01591,Assam (Barak/Dima Hasao),25.3949,93.21937,2.5,12.01,14.59,40.38,34.46,906.7,3.75,0,26.3,0.0097,0
NER_01592,Meghalaya,25.32515,91.0994,34.6,138.48,212.27,65.42,26.62,1346.8,0.88,3,166.3,0.912,1
NER_01593,Manipur,24.42827,93.81745,6.47,16.41,14.66,22.52,34.15,1642.2,8.44,0,498.3,0.002,0
NER_01594,Manipur,25.14278,93.35312,2.68,24.42,41.48,44.34,32.21,991.4,1.74,0,174.4,0.0161,0
NER_01595,Manipur,24.11958,94.33362,32.02,72.62,434.96,98.0,29.68,1680.8,0.22,1,10.0,0.9815,1
NER_01596,Assam (Barak/Dima Hasao),25.39418,92.84979,33.12,86.89,507.97,98.0,30.34,356.2,1.1,3,81.4,0.9965,1
NER_01597,Manipur,25.04453,93.17209,7.35,84.02,214.65,64.86,33.13,813.9,0.38,0,354.9,0.5263,1
NER_01598,Manipur,24.49087,93.93064,19.66,208.48,544.16,98.0,32.31,1044.8,1.93,0,227.6,0.9997,1
NER_01599,Nagaland,26.29694,94.11357,2.85,18.24,35.0,35.3,40.64,1812.8,5.74,1,77.9,0.0217,0
NER_01600,Tripura (Jampui Hills),24.1251,92.32018,43.04,67.21,279.36,85.88,20.22,627.7,6.39,2,48.8,0.7329,1
NER_01601,Manipur,25.69483,94.76731,1.97,24.01,22.18,42.39,14.39,1515.1,6.62,0,167.3,0.0022,0
NER_01602,Assam (Barak/Dima Hasao),25.38308,92.64732,54.6,79.92,308.61,80.93,5.0,963.7,1.98,1,217.8,0.4312,0
NER_01603,Arunachal Pradesh,28.50077,93.52838,5.98,14.41,53.29,25.39,57.18,2025.6,9.62,1,358.8,0.0331,0
NER_01604,Assam (Barak/Dima Hasao),25.4914,93.32935,5.0,10.46,11.79,52.59,18.77,642.3,0.68,2,497.7,0.0059,0
NER_01605,Mizoram,24.34448,92.54394,2.37,9.83,32.3,36.46,37.82,750.6,4.49,2,10.0,0.0227,0
NER_01606,Meghalaya,25.47375,90.86345,1.96,17.37,5.3,37.4,28.82,1553.7,0.7,1,380.4,0.0059,0
NER_01607,Manipur,24.52113,93.84875,39.71,123.44,402.69,98.0,49.49,1479.1,0.2,0,192.1,0.998,1
NER_01608,Manipur,24.53454,93.49518,23.03,82.02,459.98,98.0,29.25,1305.3,1.05,0,382.8,0.9731,1
NER_01609,Manipur,24.53834,94.26456,33.2,224.42,641.68,98.0,34.51,871.8,19.93,0,28.8,0.9997,1
NER_01610,Sikkim,27.23675,88.73859,32.06,219.98,573.36,98.0,36.66,2972.1,0.67,2,50.1,0.9997,1
NER_01611,Sikkim,27.45286,88.80011,3.46,93.73,471.74,98.0,42.88,2257.6,7.33,0,780.5,0.9881,1
NER_01612,Mizoram,23.37598,92.52653,46.16,122.15,451.8,97.34,16.89,854.9,0.68,0,79.4,0.9808,1
NER_01613,Meghalaya,25.3533,92.27657,54.68,150.11,197.08,66.49,26.92,811.6,0.74,0,18.5,0.8509,0
NER_01614,Meghalaya,25.19336,89.83127,10.56,85.1,519.63,98.0,29.3,1970.7,7.14,2,369.2,0.9906,1
NER_01615,Assam (Barak/Dima Hasao),25.9945,93.79616,52.6,70.45,165.42,68.4,21.3,336.7,0.27,5,522.2,0.5037,0
NER_01616,Nagaland,26.1035,94.71116,31.97,110.73,453.64,96.7,29.55,1946.5,17.53,8,58.8,0.9988,1
NER_01617,Meghalaya,25.28487,91.43064,2.9,2.9,52.61,23.42,22.86,1730.1,5.24,3,538.0,0.0024,0
NER_01618,Sikkim,28.09599,88.27311,6.72,7.23,7.15,36.08,40.87,1416.4,1.41,4,202.8,0.0386,0
NER_01619,Arunachal Pradesh,26.91015,94.40747,24.72,125.44,288.0,71.42,46.07,2375.8,7.48,5,161.8,0.9935,1
NER_01620,Mizoram,23.34068,93.35678,10.97,191.05,670.49,98.0,42.46,1333.0,2.87,5,268.0,0.9997,1
NER_01621,Sikkim,27.08375,88.21372,2.03,9.71,24.39,32.05,34.48,2445.8,0.42,1,142.0,0.0092,0
NER_01622,Arunachal Pradesh,27.0265,95.43593,1.63,1.63,42.46,40.9,38.96,2544.7,0.2,2,83.2,0.0303,0
NER_01623,Arunachal Pradesh,27.77776,95.12705,20.06,237.84,583.18,98.0,23.0,1467.4,7.29,8,10.0,0.9997,1
NER_01624,Assam (Barak/Dima Hasao),25.09149,93.00969,42.3,50.11,262.01,73.36,5.23,724.5,15.27,0,254.1,0.0523,0
NER_01625,Sikkim,27.52405,88.597,52.65,199.14,458.3,98.0,44.57,2886.5,8.49,0,456.3,0.9996,1
NER_01626,Manipur,24.29529,94.41742,0.47,10.3,32.49,29.52,12.43,1047.9,0.87,0,863.8,0.0004,0
NER_01627,Meghalaya,25.53728,91.4089,1.14,16.49,8.4,25.18,41.2,1419.8,1.71,2,32.4,0.0181,0
NER_01628,Manipur,24.33943,93.96489,4.07,22.19,175.0,66.03,10.24,1245.2,5.97,1,232.8,0.026,0
NER_01629,Meghalaya,25.30536,92.46972,6.24,7.86,19.12,35.5,24.89,1559.0,2.26,2,437.2,0.0041,0
NER_01630,Manipur,25.55472,93.01378,26.61,235.62,535.08,98.0,30.66,1398.6,8.16,4,111.3,0.9997,1
NER_01631,Manipur,25.56061,93.03095,2.66,6.06,4.63,46.57,45.14,1475.0,0.86,0,503.8,0.0163,0
NER_01632,Meghalaya,25.93685,90.58791,37.73,54.44,373.14,92.96,22.92,1478.2,4.84,2,247.8,0.8727,1
NER_01633,Arunachal Pradesh,27.99317,96.97636,6.59,16.69,5.84,41.72,39.14,1943.5,8.96,0,204.3,0.0104,0
NER_01634,Tripura (Jampui Hills),23.75058,92.35063,43.57,230.51,672.24,98.0,5.0,641.9,7.26,0,420.9,0.9993,1
NER_01635,Nagaland,26.45617,93.33963,2.38,14.16,2.93,51.29,35.35,1243.4,18.01,0,135.8,0.0081,0
NER_01636,Assam (Barak/Dima Hasao),24.82068,92.59335,18.87,216.08,283.43,76.93,31.71,857.7,4.93,0,352.8,0.9912,1
NER_01637,Meghalaya,25.36896,92.49675,4.9,15.4,9.64,33.92,33.37,1751.2,8.06,1,54.1,0.0075,0
NER_01638,Tripura (Jampui Hills),24.27387,92.09934,11.23,182.39,617.82,98.0,23.05,897.7,16.73,0,82.8,0.999,1
NER_01639,Sikkim,27.84347,88.24652,2.7,15.01,19.66,36.05,33.52,2258.7,0.94,0,70.8,0.0087,0
NER_01640,Sikkim,27.42259,88.75069,9.65,186.65,316.38,85.05,29.9,2049.3,1.42,0,150.5,0.9924,1
NER_01641,Manipur,25.56874,94.52698,25.06,220.12,313.04,88.15,15.03,882.3,13.3,1,64.2,0.99,1
NER_01642,Meghalaya,25.49836,90.09763,49.97,136.85,512.95,98.0,30.52,1624.3,1.2,0,89.9,0.9977,1
NER_01643,Assam (Barak/Dima Hasao),25.33543,92.79388,1.85,24.28,7.27,25.49,29.17,1227.6,4.04,8,427.9,0.0366,0
NER_01644,Arunachal Pradesh,26.52277,92.40734,27.82,154.27,404.51,97.22,28.75,2080.7,0.4,1,257.5,0.9962,1
NER_01645,Sikkim,27.06395,88.01951,39.1,176.0,510.65,98.0,34.67,1641.3,4.5,1,50.9,0.9996,1
NER_01646,Nagaland,25.20442,94.15404,41.37,195.86,323.59,83.69,40.78,2231.1,1.23,0,394.9,0.9969,1
NER_01647,Assam (Barak/Dima Hasao),25.71125,93.15621,6.26,20.95,26.64,24.14,33.62,501.0,0.63,0,85.5,0.006,0
NER_01648,Arunachal Pradesh,27.08744,95.18567,11.37,111.3,167.59,54.64,59.24,2130.0,8.87,5,139.6,0.9772,1
NER_01649,Manipur,23.85036,94.0359,1.25,19.93,37.5,28.61,31.48,399.6,8.35,1,14.1,0.0073,0
NER_01650,Assam (Barak/Dima Hasao),25.46984,93.26593,27.77,45.48,164.77,64.29,18.46,829.2,7.94,1,139.5,0.0809,0
NER_01651,Manipur,23.93606,93.24851,1.22,2.09,17.16,30.9,32.54,661.9,2.68,1,133.6,0.0051,0
NER_01652,Sikkim,28.03286,88.22036,0.59,21.84,42.18,25.01,45.48,1596.8,2.26,2,207.9,0.0317,0
NER_01653,Assam (Barak/Dima Hasao),25.33199,92.79217,20.15,195.33,448.95,98.0,38.84,628.0,6.13,0,168.8,0.9994,1
NER_01654,Manipur,23.87836,93.17705,47.89,80.89,304.88,91.58,39.38,974.5,13.48,3,44.7,0.973,1
NER_01655,Arunachal Pradesh,26.69084,92.367,22.79,228.79,423.24,98.0,44.98,2895.8,22.93,0,412.3,0.9995,1
NER_01656,Assam (Barak/Dima Hasao),25.16425,93.1178,3.25,20.76,1.3,24.83,20.23,636.2,1.44,3,215.5,0.0037,0
NER_01657,Assam (Barak/Dima Hasao),25.61003,93.85897,6.01,21.66,45.95,50.65,33.13,406.9,21.14,3,38.6,0.0322,0
NER_01658,Manipur,24.93483,93.41655,4.6,21.66,4.38,30.54,32.32,1064.5,4.65,2,74.4,0.0105,0
NER_01659,Arunachal Pradesh,29.2031,92.61628,0.05,17.48,43.8,51.87,43.71,2677.6,5.44,1,486.3,0.0428,0
NER_01660,Tripura (Jampui Hills),24.35797,91.88216,17.51,152.47,242.75,78.17,12.72,960.9,9.58,0,10.0,0.774,1
NER_01661,Manipur,25.27093,93.34752,27.88,29.41,474.55,98.0,16.63,447.7,9.46,4,299.9,0.9083,1
NER_01662,Assam (Barak/Dima Hasao),25.6822,93.43926,10.03,46.12,433.32,89.88,14.28,1156.9,13.2,1,10.0,0.7104,0
NER_01663,Sikkim,27.98048,88.64804,6.02,13.58,12.28,34.8,27.42,2146.6,2.5,1,73.0,0.0058,0
NER_01664,Assam (Barak/Dima Hasao),24.83212,93.60598,47.15,171.9,373.43,87.38,36.42,1702.2,6.22,1,321.6,0.9962,1
NER_01665,Assam (Barak/Dima Hasao),26.02739,93.33915,34.95,210.09,305.6,83.86,18.7,1899.5,19.93,0,314.0,0.9672,1
NER_01666,Meghalaya,25.91729,92.59159,2.76,7.29,6.58,51.49,20.18,1930.6,27.82,3,20.2,0.0041,0
NER_01667,Sikkim,27.59498,88.04391,5.26,158.56,216.13,71.17,51.97,2005.4,6.88,2,332.3,0.9897,1
NER_01668,Arunachal Pradesh,26.72754,92.78146,4.65,118.07,306.59,87.11,50.32,2365.3,8.5,0,259.4,0.986,1
NER_01669,Sikkim,27.11342,88.36298,23.12,23.12,486.05,98.0,46.01,2036.2,4.74,1,422.7,0.9766,1
NER_01670,Meghalaya,25.46432,91.61893,53.99,131.09,336.26,78.59,40.29,1201.1,1.83,2,143.1,0.9912,1
NER_01671,Assam (Barak/Dima Hasao),24.95795,93.29625,27.25,59.82,276.04,82.37,7.31,891.4,4.62,1,311.9,0.2511,1
NER_01672,Mizoram,22.8748,92.5067,54.33,70.56,528.89,98.0,32.05,1107.7,3.42,0,305.7,0.9839,1
NER_01673,Manipur,24.33635,93.69821,16.19,168.3,441.04,92.3,25.84,950.0,18.87,2,102.0,0.9959,1
NER_01674,Mizoram,21.91118,93.24997,33.4,122.77,325.68,86.82,35.13,1267.6,5.8,0,578.0,0.9521,1
NER_01675,Mizoram,22.56312,92.28356,14.64,82.46,160.38,66.11,19.84,1674.9,0.51,0,519.4,0.1552,0
NER_01676,Sikkim,27.58869,88.50787,52.36,209.63,619.71,98.0,28.47,1379.4,14.78,2,362.6,0.9997,1
NER_01677,Tripura (Jampui Hills),23.95588,92.24814,3.12,12.02,30.24,20.04,20.16,397.1,11.42,0,96.1,0.0008,0
NER_01678,Sikkim,27.48684,88.07465,7.71,12.22,53.31,32.21,53.11,2532.7,10.08,0,53.8,0.0313,0
NER_01679,Tripura (Jampui Hills),24.48546,91.85636,21.33,156.95,235.7,69.71,5.0,150.0,9.95,1,32.0,0.6235,1
NER_01680,Tripura (Jampui Hills),23.90672,91.82442,10.07,18.93,369.96,84.6,14.68,150.0,5.94,0,84.8,0.3127,0
NER_01681,Nagaland,26.90096,95.17419,0.61,3.18,5.29,29.04,24.65,1932.8,1.75,1,55.9,0.0025,0
NER_01682,Sikkim,27.50452,88.32566,7.56,14.67,4.96,21.3,35.11,2783.1,4.38,2,101.8,0.0067,0
NER_01683,Sikkim,27.07617,88.63796,46.77,176.5,507.74,98.0,45.9,1975.6,0.25,0,128.3,0.9997,1
NER_01684,Mizoram,22.47371,92.54683,45.36,105.66,392.22,92.06,23.47,927.6,5.42,0,51.7,0.9543,1
NER_01685,Assam (Barak/Dima Hasao),26.17893,93.04227,6.54,23.74,41.56,34.27,20.44,1488.4,13.38,0,58.2,0.0024,0
NER_01686,Manipur,24.38972,93.96971,15.59,15.59,410.47,93.55,26.36,1935.5,18.55,8,172.3,0.9556,1
NER_01687,Assam (Barak/Dima Hasao),25.7297,92.6209,3.96,7.0,49.43,24.01,10.88,555.2,0.2,0,10.0,0.0008,0
NER_01688,Mizoram,23.79705,93.25493,6.66,9.53,42.77,27.03,22.42,1111.6,2.14,4,466.1,0.0054,0
NER_01689,Sikkim,27.06255,88.03394,15.8,15.8,469.03,98.0,32.36,2901.8,7.11,0,146.5,0.8899,1
NER_01690,Sikkim,27.19084,88.57933,0.4,18.9,37.5,45.89,45.72,2084.6,24.27,0,196.2,0.0161,0
NER_01691,Nagaland,26.4713,94.50338,9.44,130.17,525.01,98.0,31.64,1585.6,11.77,1,190.8,0.997,1
NER_01692,Arunachal Pradesh,29.05915,96.6913,1.76,21.8,54.68,54.77,51.7,1974.3,17.96,8,366.4,0.493,0
NER_01693,Meghalaya,25.1327,90.84655,34.79,224.22,526.32,98.0,25.15,1136.5,12.1,0,495.2,0.9992,1
NER_01694,Manipur,23.97986,94.05215,42.15,209.29,530.73,98.0,33.47,1342.6,8.8,2,160.8,0.9997,1
NER_01695,Meghalaya,25.55818,91.23615,5.32,10.81,31.56,32.51,42.0,1541.4,6.05,3,61.1,0.0331,0
NER_01696,Assam (Barak/Dima Hasao),26.03074,93.59524,2.59,130.81,471.82,98.0,20.6,1229.9,1.51,0,138.4,0.99,1
NER_01697,Mizoram,23.06362,92.6765,34.29,215.7,487.7,97.1,55.82,824.0,3.14,0,621.6,0.9997,1
NER_01698,Arunachal Pradesh,28.1968,92.13703,31.1,126.6,289.97,86.05,44.68,2351.4,5.24,0,97.4,0.9845,1
NER_01699,Arunachal Pradesh,29.37878,94.69321,2.73,2.73,56.83,36.9,33.63,3429.2,20.05,5,85.9,0.0216,0
NER_01700,Meghalaya,25.95806,90.21723,33.06,33.06,114.43,57.33,49.3,1188.4,16.16,1,24.4,0.2308,0
NER_01701,Arunachal Pradesh,28.8216,91.52618,35.89,202.94,454.01,97.12,41.59,2351.9,7.22,2,185.0,0.9997,1
NER_01702,Mizoram,23.57066,93.12873,35.15,159.84,365.98,85.86,28.55,1159.3,0.86,3,103.8,0.9964,1
NER_01703,Sikkim,27.44165,88.57882,22.38,41.79,324.15,97.5,38.23,1464.0,1.41,3,131.1,0.9648,1
NER_01704,Sikkim,27.8607,88.44863,6.44,10.59,15.57,35.79,45.17,3095.0,13.39,3,587.7,0.0172,0
NER_01705,Nagaland,26.98946,94.62484,21.48,227.86,690.32,98.0,26.35,2236.1,9.38,3,359.5,0.9997,1
NER_01706,Sikkim,27.7924,88.48848,36.73,178.02,334.33,85.27,46.52,1926.9,8.31,0,116.6,0.9974,1
NER_01707,Assam (Barak/Dima Hasao),25.29551,93.7236,2.83,5.72,56.39,39.15,28.74,1379.4,2.49,0,88.0,0.0067,0
NER_01708,Manipur,25.42388,94.49782,21.34,164.17,401.5,82.01,33.32,2183.9,14.17,1,68.7,0.9934,1
NER_01709,Nagaland,25.63867,94.76897,24.82,69.87,538.8,98.0,38.71,1097.6,7.53,0,441.7,0.9878,1
NER_01710,Arunachal Pradesh,29.09956,91.69004,3.21,14.9,31.92,25.78,56.28,2695.5,2.92,3,112.0,0.0902,0
NER_01711,Sikkim,27.50367,88.25233,9.52,220.8,471.31,98.0,51.18,1867.1,11.37,1,298.5,0.9997,1
NER_01712,Arunachal Pradesh,28.50086,97.31696,1.06,2.75,2.31,44.4,40.64,3113.9,0.23,1,102.0,0.0209,1
NER_01713,Arunachal Pradesh,26.56948,92.60995,37.63,74.59,412.29,92.83,42.35,2280.5,3.37,4,37.5,0.9959,1
NER_01714,Mizoram,23.85155,92.94453,3.55,68.78,257.44,78.91,33.99,888.6,0.66,2,590.2,0.7812,1
NER_01715,Tripura (Jampui Hills),24.31712,91.88939,4.23,13.09,29.75,39.39,19.79,150.0,18.93,3,105.4,0.0041,0
NER_01716,Arunachal Pradesh,27.37767,97.22736,6.15,146.54,322.42,92.08,47.43,2559.7,30.11,3,434.0,0.9938,1
NER_01717,Nagaland,25.81924,93.97921,24.03,56.96,467.3,98.0,35.23,1218.3,4.84,0,361.9,0.9649,1
NER_01718,Manipur,25.40713,94.20204,11.21,110.72,538.05,98.0,37.25,1287.7,4.4,2,509.1,0.9979,1
NER_01719,Nagaland,26.14629,94.27121,24.87,67.66,369.24,98.0,37.03,1077.4,1.39,1,675.4,0.9532,1
NER_01720,Arunachal Pradesh,29.34946,94.11496,1.0,13.5,55.06,43.7,44.19,2460.2,3.27,2,319.2,0.0545,0
NER_01721,Tripura (Jampui Hills),23.72756,92.2823,18.35,140.11,600.88,98.0,20.12,1533.7,1.94,3,439.8,0.9987,1
NER_01722,Meghalaya,25.69181,91.75064,3.62,3.62,10.54,23.75,40.09,1535.0,13.54,1,114.0,0.0041,0
NER_01723,Tripura (Jampui Hills),23.86181,92.02265,12.29,183.41,496.33,98.0,15.84,776.7,7.53,0,100.6,0.9965,1
NER_01724,Nagaland,25.64772,94.97757,8.29,235.8,483.51,98.0,43.94,881.3,0.71,0,264.7,0.9997,1
NER_01725,Arunachal Pradesh,26.5474,92.38246,3.62,8.49,3.85,50.0,23.09,2106.1,22.01,2,123.5,0.004,0
NER_01726,Assam (Barak/Dima Hasao),24.99776,93.36014,49.69,138.74,347.42,87.93,23.42,150.0,5.37,3,42.3,0.988,1
NER_01727,Assam (Barak/Dima Hasao),25.88922,92.65947,34.79,92.91,390.59,92.33,14.53,964.0,5.77,1,10.0,0.9094,1
NER_01728,Arunachal Pradesh,29.09017,91.83888,31.7,182.04,446.37,97.32,41.56,2728.1,13.24,0,35.1,0.9992,1
NER_01729,Nagaland,26.34831,94.97295,25.69,25.69,59.52,55.96,34.2,1667.8,4.08,2,12.1,0.087,0
NER_01730,Nagaland,25.93456,94.61057,0.6,13.54,5.78,28.53,31.75,1196.3,0.57,2,39.5,0.0092,0
NER_01731,Manipur,24.64817,93.12901,14.46,50.93,82.24,53.2,33.39,849.1,2.23,0,15.5,0.0934,0
NER_01732,Manipur,23.8599,93.99031,6.73,15.93,13.34,28.31,23.42,1312.0,17.06,2,185.0,0.0021,0
NER_01733,Meghalaya,25.68366,91.90424,1.47,16.2,25.7,21.5,45.79,2053.7,7.33,1,178.5,0.0118,0
NER_01734,Meghalaya,25.33128,91.95181,44.11,97.17,484.59,90.36,31.11,1598.9,19.56,1,142.2,0.9781,1
